CustomerID,Country,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason
0247-SLUJI,United States,California,Duarte,1,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,19.7,0,43,2004,Attitude of support person
9402-ORRAH,United States,California,La Canada Flintridge,0,1,0,0,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.5,1400.3,0,41,4173,Attitude of support person
6483-OATDN,United States,California,Monrovia,1,0,1,1,8,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),51.3,411.6,0,66,2545,Attitude of support person
1293-HHSHJ,United States,California,Montrose,0,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,21.1,741.0,0,79,5707,Attitude of support person
4840-ORQXB,United States,California,Sierra Madre,0,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,104.75,5841.35,0,35,5128,Attitude of support person
3982-DQLUS,United States,California,Sunland,1,1,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.75,5688.45,0,21,4978,Attitude of support person
8610-ZIKJJ,United States,California,Tujunga,0,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,31.9,0,58,2843,Attitude of support person
3756-VNWDH,United States,California,Pasadena,1,1,1,0,65,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,100.75,6674.65,0,66,4368,Attitude of support person
7801-KICAO,United States,California,Pasadena,0,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.15,1345.75,0,73,5033,Attitude of support person
7673-LPRNY,United States,California,Pasadena,0,0,0,0,23,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,78.55,1843.05,0,47,3127,Attitude of support person
6060-QBMGV,United States,California,Pasadena,1,0,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,1433.8,0,39,4442,Attitude of support person
7339-POGZN,United States,California,Pasadena,0,0,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,50.7,214.55,0,60,4288,Attitude of support person
2828-SLQPF,United States,California,San Marino,1,0,0,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.0,865.85,0,62,4519,Attitude of support person
4465-VDKIQ,United States,California,Glendale,0,0,0,0,18,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,77.8,1358.6,0,42,4228,Attitude of support person
2921-XWDJH,United States,California,Glendale,0,1,1,0,38,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.45,3147.15,0,49,2768,Attitude of support person
2558-BUOZZ,United States,California,Glendale,1,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),94.8,4535.85,0,66,5022,Attitude of support person
9257-AZMTZ,United States,California,Glendale,0,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.1,1078.75,0,71,4529,Attitude of support person
0003-MKNFE,United States,California,Glendale,1,0,0,0,9,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,59.9,542.4,0,66,5414,Attitude of support person
0975-UYDTX,United States,California,Glendale,0,0,1,0,26,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),90.1,2312.55,0,39,2068,Attitude of support person
4682-BLBUC,United States,California,La Crescenta,1,0,1,0,44,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,1,Electronic check,70.95,3250.45,0,66,3678,Attitude of support person
0975-VOOVL,United States,California,Agoura Hills,0,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.2,98.5,0,48,4699,Attitude of support person
5968-VXZLG,United States,California,Calabasas,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),46.6,87.9,0,54,5096,Attitude of support person
5201-FRKKS,United States,California,Winnetka,1,0,0,0,25,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,0,64,4815,Attitude of support person
9799-CAYJJ,United States,California,West Hills,0,1,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,153.8,0,58,2901,Attitude of support person
5443-SCMKX,United States,California,Newbury Park,0,0,1,0,58,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,94.3,5610.15,0,77,6166,Attitude of support person
8295-KMENE,United States,California,Newhall,0,0,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Mailed check,76.45,4519.5,0,27,5978,Attitude of support person
6738-ISCBM,United States,California,Northridge,1,0,0,0,44,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,54.0,2440.25,0,36,4256,Attitude of support person
9821-BESNZ,United States,California,Northridge,1,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,104.25,6860.6,0,42,4915,Attitude of support person
3678-MNGZX,United States,California,Porter Ranch,1,0,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,1377.7,0,53,4165,Attitude of support person
1335-NTIUC,United States,California,Pacoima,1,0,0,0,9,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.95,190.25,0,24,5473,Attitude of support person
2916-BQZLN,United States,California,Reseda,1,0,0,0,19,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,84.75,1651.95,0,24,5157,Attitude of support person
4558-CGYCZ,United States,California,San Fernando,1,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,78.3,0,25,4987,Attitude of support person
2368-GAKKQ,United States,California,Sylmar,0,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),113.65,7939.25,0,75,6424,Attitude of support person
8710-YGLWG,United States,California,North Hills,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.9,44.9,0,21,2451,Attitude of support person
3199-XGZCY,United States,California,Granada Hills,0,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.25,576.7,0,74,2332,Attitude of support person
3785-KTYSH,United States,California,Mission Hills,1,0,0,0,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.6,1279.0,0,44,4610,Attitude of support person
6814-ZPWFQ,United States,California,Santa Clarita,1,1,0,0,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.0,1260.7,0,49,5896,Attitude of support person
4063-EIKNQ,United States,California,Canyon Country,1,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,267.35,0,31,4075,Attitude of support person
6993-YCOBK,United States,California,Sun Valley,1,0,1,1,60,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.6,6586.85,0,22,5756,Attitude of support person
5206-HPJKM,United States,California,Valencia,1,0,0,0,17,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),55.5,934.15,0,38,3190,Attitude of support person
8393-JMVMB,United States,California,Thousand Oaks,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,19.45,0,48,2133,Attitude of support person
5019-GQVCR,United States,California,Westlake Village,1,1,0,0,43,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.85,3645.6,0,56,4556,Attitude of support person
6036-TTFYU,United States,California,Thousand Oaks,0,0,1,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,314.45,0,79,4298,Attitude of support person
2550-AEVRU,United States,California,Woodland Hills,0,0,1,1,57,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Electronic check,53.45,3053.0,0,21,5660,Attitude of support person
0969-RGKCU,United States,California,Woodland Hills,1,0,1,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,677.05,0,24,5137,Attitude of support person
0378-CJKPV,United States,California,Oak Park,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),112.1,7965.95,0,62,4272,Attitude of support person
2880-FPNAE,United States,California,Van Nuys,1,1,1,0,2,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.2,140.1,0,32,3170,Attitude of support person
1703-MGIAB,United States,California,Van Nuys,0,0,0,0,17,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,69.0,1108.0,0,22,4439,Attitude of support person
4311-QTTAI,United States,California,Van Nuys,0,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.35,295.55,0,22,2017,Attitude of support person
4318-RAJVY,United States,California,Encino,0,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.8,198.25,0,34,5270,Attitude of support person
3612-YUNGG,United States,California,Burbank,1,0,1,1,64,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.2,6741.15,0,34,5543,Attitude of support person
2254-DLXRI,United States,California,Burbank,0,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.15,79.15,0,57,2742,Attitude of support person
5062-CJJKH,United States,California,Burbank,1,0,1,1,25,1,No,DSL,No,Yes,Yes,No,No,No,One year,0,Mailed check,53.65,1355.45,0,25,5854,Attitude of support person
9028-LIHRP,United States,California,Burbank,1,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),100.2,7209.0,0,55,5502,Attitude of support person
1053-MXTTK,United States,California,North Hollywood,0,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.65,7726.35,0,48,5730,Attitude of support person
1530-ZTDOZ,United States,California,Studio City,0,0,1,0,49,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),40.65,2070.75,0,29,5565,Attitude of support person
1301-LOPVR,United States,California,North Hollywood,1,0,1,1,29,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),55.35,1636.95,0,70,5138,Attitude of support person
0853-TWRVK,United States,California,North Hollywood,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),105.6,7581.5,0,48,5981,Attitude of support person
6212-ATMLK,United States,California,Rancho Cucamonga,0,0,0,0,50,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.7,4729.75,0,44,4164,Attitude of support person
8200-LGKSR,United States,California,Azusa,1,0,1,0,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,83.2,6126.1,0,73,5350,Attitude of support person
1568-BEKZM,United States,California,Baldwin Park,1,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.05,6333.4,0,47,4666,Attitude of support person
0670-ANMUU,United States,California,Chino Hills,1,0,0,0,71,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,0,Credit card (automatic),97.65,6687.85,0,37,5319,Attitude of support person
6897-RWMUB,United States,California,Chino,1,0,1,1,61,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),68.05,4158.25,0,78,4436,Attitude of support person
6999-CHVCF,United States,California,Covina,1,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Bank transfer (automatic),102.1,7149.35,0,62,5228,Attitude of support person
6134-KWTBV,United States,California,Covina,1,0,0,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.4,1429.65,0,67,5822,Attitude of support person
1077-HUUJM,United States,California,Rancho Cucamonga,0,0,0,1,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.05,472.65,0,49,4668,Attitude of support person
0895-LNKRC,United States,California,El Monte,1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.45,113.5,0,43,3461,Attitude of support person
2045-BMBTJ,United States,California,South El Monte,0,1,0,0,33,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),59.45,1884.65,0,30,3116,Attitude of support person
8417-GSODA,United States,California,Rancho Cucamonga,1,0,1,1,28,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),92.2,2568.15,0,26,5116,Attitude of support person
5171-EPLKN,United States,California,Rancho Cucamonga,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,470.0,0,58,2176,Attitude of support person
4452-QIIEB,United States,California,Glendora,1,0,0,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.9,278.4,0,75,3565,Attitude of support person
6741-EGCBI,United States,California,Hacienda Heights,1,1,0,0,30,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),90.5,2595.85,0,53,5983,Attitude of support person
7820-ZYGNY,United States,California,La Puente,1,0,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,0,Credit card (automatic),90.45,5825.5,0,23,4616,Attitude of support person
9677-AVKED,United States,California,La Verne,0,0,0,1,53,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,84.6,4449.75,0,60,4733,Attitude of support person
2227-JRSJX,United States,California,Monterey Park,0,0,0,0,21,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.15,1956.4,0,36,5324,Attitude of support person
9847-HNVGP,United States,California,Monterey Park,1,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,310.6,0,76,2221,Attitude of support person
6696-YDAYZ,United States,California,Mt Baldy,1,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,290.55,0,52,2856,Attitude of support person
8980-WQFWL,United States,California,Ontario,0,0,0,0,35,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,62.1,2096.1,0,65,5315,Attitude of support person
1730-ZMAME,United States,California,Ontario,0,1,0,0,32,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.5,2665.0,0,24,3041,Attitude of support person
6506-EYCNH,United States,California,Montclair,0,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,543.8,0,41,3948,Attitude of support person
4634-JLRJT,United States,California,Ontario,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.35,20.35,0,40,2183,Attitude of support person
9501-UKKNL,United States,California,Diamond Bar,1,0,0,0,59,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,51.7,3005.8,0,30,6107,Attitude of support person
2560-QTSBS,United States,California,Pomona,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),23.3,1623.15,0,30,4152,Attitude of support person
4795-WRNVT,United States,California,Pomona,0,0,0,0,40,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,65.1,2586.0,0,54,3885,Attitude of support person
6080-TCMYC,United States,California,Rosemead,1,0,1,1,40,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.2,3292.3,0,61,5370,Attitude of support person
